INDEX,POS,CON,INDICATOR,RETURN,CUM_RETURN
2008-09-16,S,2008-10-22,S,0.0274237157203554,-0.8834847284621307
2008-09-17,L,2008-10-22,L,0.05480540111199361,-0.8770990622698248
2008-09-18,L,2008-10-22,L,-0.04894578313253006,-0.8831145449147506
2008-09-19,L,2008-10-22,L,-0.022169437846397577,-0.8857058297464109
2008-09-22,L,2008-10-22,L,0.07449392712550607,-0.8771916081566699
2008-09-23,L,2008-10-22,L,0.09269027882441594,-0.8658084640747334
2008-09-24,L,2008-10-22,L,-0.012758620689655165,-0.8675205629813662
2008-09-25,L,2008-10-22,L,-0.03213412504366042,-0.8717776737762367
2008-09-26,L,2008-10-22,L,0.03247924936845892,-0.8676131088682112
2008-09-29,L,2008-10-22,L,0.13841314225795176,-0.8492890232728989
2008-09-30,L,2008-11-19,L,-0.06045424181696735,-0.8584001411044304
2008-10-01,L,2008-11-19,L,0.02523995734091722,-0.8548261667064263
2008-10-02,L,2008-11-19,L,0.06137309292649107,-0.8459163995452049
2008-10-03,L,2008-11-19,L,0.016661221822933836,-0.8433491784987512
2008-10-06,L,2008-11-19,L,0.024421593830334043,-0.8395235157628597
2008-10-07,L,2008-11-19,L,0.07465495608532002,-0.8275431508794093
2008-10-08,L,2008-11-19,L,0.032691185055458316,-0.8219053321107268
2008-10-09,L,2008-11-19,L,0.06161673261729783,-0.8109317205788271
2008-10-10,L,2008-11-19,L,0.012779552715654896,-0.808515512535106
2008-10-13,L,2008-11-19,L,-0.05678233438485791,-0.8193884487318508
2008-10-14,L,2008-11-19,L,0.05657748049052369,-0.8091699022136138
2008-10-15,L,2008-11-19,L,0.12476919018728583,-0.7853601854494459
2008-10-16,L,2008-11-19,L,0.00023452157598491397,-0.7853098477818683
2008-10-17,L,2008-11-19,L,0.09495896834701067,-0.7649230924129719
2008-10-20,L,2008-11-19,L,-0.0423982869379016,-0.7748899505933213
2008-10-21,L,2008-11-19,L,-0.025044722719141266,-0.7805277693620037
2008-10-22,L,2008-11-19,L,0.10550458715596323,-0.7573724422763436
2008-10-23,L,2008-11-19,L,0.032572614107883924,-0.7494694284666725
2008-10-24,L,2008-11-19,L,0.1195499296765119,-0.719518516258047
2008-10-27,L,2008-11-19,L,0.060839913854989325,-0.7024540469492669
2008-10-28,L,2008-11-19,L,-0.09321603789544908,-0.7301901017844816
2008-10-29,L,2008-11-19,L,0.04664179104477606,-0.7176056848901011
2008-10-30,L,2008-11-19,L,-0.013725490196078494,-0.7214816852935703
2008-10-31,L,2008-12-17,L,0.013559322033898313,-0.7177051657721272
2008-11-03,L,2008-12-17,L,-0.0037904124860647093,-0.718775179636536
2008-11-04,L,2008-12-17,L,-0.06333930170098478,-0.7365877633793427
2008-11-05,L,2008-12-17,L,0.04444444444444451,-0.724880552862869
2008-11-06,L,2008-12-17,L,0.08899565316861135,-0.7003961179655129
2008-11-07,L,2008-12-17,L,-0.0031512605042016695,-0.7013402478458737
2008-11-10,L,2008-12-17,L,0.010958904109588996,-0.6980672642606229
2008-11-11,L,2008-12-17,L,0.0266833437565146,-0.6900106892815443
2008-11-12,L,2008-12-17,L,0.06071065989847724,-0.6711910336663527
2008-11-13,L,2008-12-17,L,-0.04728177641653908,-0.6867377056962936
2008-11-14,L,2008-12-17,L,0.07313642756680716,-0.6638268205995387
2008-11-17,L,2008-12-17,L,0.05242463958060295,-0.6462030628328042
2008-11-18,L,2008-12-17,L,0.018502045899306152,-0.6396570956623027
2008-11-19,L,2008-12-17,L,0.09694323144104788,-0.604724290088954
2008-11-20,L,2008-12-17,L,0.05191082802547786,-0.584205200689113
2008-11-21,L,2008-12-17,L,-0.05298213745080227,-0.6062348978975312
2008-11-24,L,2008-12-17,L,-0.06745524296675187,-0.632796418531681
2008-11-25,L,2008-12-17,L,-0.020911895783339185,-0.6404753415586155
2008-11-26,L,2008-12-17,L,-0.07300420168067223,-0.6667221522326451
2008-11-28,L,2009-01-21,L,-0.011156782149148614,-0.6704404605753226
2008-12-01,L,2009-01-21,L,0.11243072050673009,-0.6333878441079399
2008-12-02,L,2009-01-21,L,-0.0247330960854093,-0.6424552977856973
2008-12-03,L,2009-01-21,L,0.005838350665936964,-0.6403678264354222
2008-12-04,L,2009-01-21,L,0.042989298022855005,-0.6249074917474475
2008-12-05,L,2009-01-21,L,-0.01565217391304341,-0.630778504920096
2008-12-08,S,2009-01-21,S,0.03286219081272079,-0.6186450776966221
2008-12-09,S,2009-01-21,S,-0.013701132626963819,-0.6238700720650463
2008-12-10,S,2009-01-21,S,0.010812759055685683,-0.6198030697806531
2008-12-11,S,2009-01-21,S,-0.010748770267808183,-0.6238897192401068
2008-12-12,S,2009-01-21,S,0.016402307137707184,-0.6177206428974338
2008-12-15,S,2009-01-21,S,-0.006047278724574001,-0.620032392720484
2008-12-16,S,2009-01-21,S,0.04735883424408016,-0.6020375697892137
2008-12-17,S,2009-01-21,S,0.0017208413001911227,-0.6013527396033826
2008-12-18,S,2009-01-21,S,0.03581689331545679,-0.5870744332072578
2008-12-19,S,2009-01-21,S,0.05582042113627339,-0.5640247541709525
2008-12-22,S,2009-01-21,S,0.03976435935198819,-0.546688477827235
2008-12-23,S,2009-01-21,S,-0.011174408413672232,-0.5517539659146169
2008-12-24,S,2009-01-21,S,0.004983748645720376,-0.5495200203492943
2008-12-26,S,2009-01-21,S,0.013719512195122019,-0.5433396547748182
2008-12-29,S,2009-01-21,S,-0.026275115919629055,-0.5553384582815077
2008-12-30,S,2009-01-21,S,0.04797762478485368,-0.5340046536766834
2008-12-31,S,2009-02-18,S,0.04600000000000004,-0.5125688677458108
2009-01-02,S,2009-02-18,S,0.06801770323782907,-0.4794149216432664
2009-01-05,S,2009-02-18,S,-0.007248187953011742,-0.48318822013672935
2009-01-06,S,2009-02-18,S,0.014640198511166158,-0.475621993086622
2009-01-07,S,2009-02-18,S,-0.0740367665575421,-0.514445245172377
2009-01-08,S,2009-02-18,S,-0.004220398593200558,-0.5164944797765734
2009-01-09,S,2009-02-18,S,-0.03385477469063747,-0.5328634502254168
2009-01-12,S,2009-02-18,S,-0.07971996386630531,-0.5701035590940772
2009-01-13,S,2009-02-18,S,0.02007948128006698,-0.5614714615565393
2009-01-14,S,2009-02-18,S,-0.08217716115261475,-0.5975084919302283
2009-01-15,S,2009-02-18,S,0.01183431952662728,-0.5927452788169765
2009-01-16,S,2009-02-18,S,0.028942115768463172,-0.5809584655292441
2009-01-20,S,2009-02-18,S,-0.12661870503597128,-0.6340169619802176
2009-01-21,S,2009-02-18,S,0.06495165115854773,-0.6102457593648112
2009-01-22,S,2009-02-18,S,0.008585365853658544,-0.6068995766159433
2009-01-23,S,2009-02-18,S,0.012005510726235014,-0.6021802052665184
2009-01-26,S,2009-02-18,S,0.05179282868525903,-0.5815759927902824
2009-01-27,S,2009-02-18,S,0.05105042016806727,-0.5602152714138199
2009-01-28,S,2009-02-18,S,0.061323887535975286,-0.5332459621779616
2009-01-29,S,2009-02-18,S,-0.02429245283018866,-0.5445845626250536
2009-01-30,S,2009-03-18,S,-0.03528546924773335,-0.5606541100354903
2009-02-02,S,2009-03-18,S,-0.002366863905325367,-0.5616939819644002
2009-02-03,S,2009-03-18,S,0.029515938606847647,-0.5487569684450496
2009-02-04,S,2009-03-18,S,-0.001216545012165282,-0.5493059259043621
2009-02-05,S,2009-03-18,S,0.014580801944106936,-0.542734444872591
2009-02-06,S,2009-03-18,S,0.009864364981504337,-0.5382238105433439
2009-02-09,S,2009-03-18,S,-0.00996264009962644,-0.5428243205254775
2009-02-10,S,2009-03-18,S,-0.06041923551171391,-0.5704465255738765
2009-02-11,S,2009-03-18,S,0.01744186046511631,-0.5629543138106302
2009-02-12,S,2009-03-18,S,0.013017751479289852,-0.5572649616827212
2009-02-13,S,2009-03-18,S,-0.01678657074340517,-0.5646969647240185
2009-02-17,S,2009-03-18,S,-0.04009433962264164,-0.5821501524591404
2009-02-18,S,2009-03-18,S,-0.01814058956916087,-0.5897301950449156
2009-02-19,S,2009-03-18,S,0.006681514476614692,-0.5869889714037904
2009-02-20,S,2009-03-18,S,-0.047085201793722,-0.6064356790282756
2009-02-23,S,2009-03-18,S,-0.051391862955032064,-0.6266616826756446
2009-02-24,S,2009-03-18,S,0.09266802443991862,-0.5920651583614731
2009-02-25,S,2009-03-18,S,0.023569023569023462,-0.5824505324642689
2009-02-26,S,2009-03-18,S,-0.01264367816091938,-0.5877298935480539
2009-02-27,S,2009-04-15,S,-0.00686498855835227,-0.5905601231117972
2009-03-02,S,2009-04-15,S,-0.04886363636363633,-0.6105668443688343
2009-03-03,S,2009-04-15,S,-0.004333694474539573,-0.6122545286835956
2009-03-04,S,2009-04-15,S,0.0722761596548005,-0.5842297750933054
2009-03-05,S,2009-04-15,S,-0.03488372093023262,-0.5987333875900506
2009-03-09,L,2009-04-15,L,0.006741573033707704,-0.5960282194165004
2009-03-10,L,2009-04-15,L,-0.07366071428571419,-0.6257850693255528
2009-03-11,S,2009-04-15,S,-0.002409638554216942,-0.6266867920500696
2009-03-12,L,2009-04-15,L,-0.013221153846153966,-0.6316224234051768
2009-03-13,S,2009-04-15,S,-0.015834348355663996,-0.6374554422793945
2009-03-16,S,2009-04-15,S,-0.033573141486810565,-0.6496272020110216
2009-03-17,S,2009-04-15,S,0.040603248259860836,-0.6354009283107731
2009-03-18,S,2009-04-15,S,0.00846432889963733,-0.632314841851493
2009-03-19,S,2009-04-15,S,-0.06707317073170738,-0.6569766512395027
2009-03-20,S,2009-04-15,S,-0.07657142857142851,-0.6832424390874493
2009-03-23,S,2009-04-15,S,0.07855626326963916,-0.6583591487397542
2009-03-24,S,2009-04-15,S,-0.01497695852534564,-0.6634758895996427
2009-03-25,S,2009-04-15,S,0.028376844494892195,-0.6539263972500298
2009-03-26,S,2009-04-15,S,0.030373831775700855,-0.6434148158580915
2009-03-27,S,2009-04-15,S,-0.03614457831325302,-0.6563034369716545
2009-03-30,S,2009-04-15,S,-0.07906976744186034,-0.6834794442808725
2009-03-31,S,2009-05-20,S,-0.0,-0.6834794442808725
2009-04-01,S,2009-05-20,S,0.01477272727272727,-0.6788035724350217
2009-04-02,S,2009-05-20,S,0.018454440599769417,-0.6728760720416658
2009-04-03,S,2009-05-20,S,0.016451233842538104,-0.6674944798073336
2009-04-06,S,2009-05-20,S,-0.008363201911589124,-0.6702752906094228
2009-04-07,S,2009-05-20,S,-0.007109004739336511,-0.6726193051311568
2009-04-08,S,2009-05-20,S,0.02117647058823524,-0.6656865374751106
2009-04-09,S,2009-05-20,S,0.03966346153846145,-0.6524265083124648
2009-04-13,S,2009-05-20,S,0.003754693366708528,-0.6511214764287819
2009-04-14,S,2009-05-20,S,0.0037688442211054607,-0.6498066076213527
2009-04-15,S,2009-05-20,S,0.021437578814628044,-0.6422993091718736
2009-04-16,S,2009-05-20,S,0.03608247422680411,-0.6293925832141577
2009-04-17,S,2009-05-20,S,0.020053475935828846,-0.6219606163000031
2009-04-20,S,2009-05-20,S,-0.07776261937244211,-0.6513579490024586
2009-04-21,S,2009-05-20,S,0.0392405063291138,-0.6376770583936944
2009-04-22,S,2009-05-20,S,-0.013175230566534912,-0.6424507466889027
2009-04-23,S,2009-05-20,S,0.016905071521456594,-0.636406350989235
2009-04-24,S,2009-05-20,S,-0.001322751322751392,-0.6368872949694081
2009-04-27,S,2009-05-20,S,-0.02509907529722577,-0.6460010880943503
2009-04-28,S,2009-05-20,S,0.012886597938144284,-0.6414392464460816
2009-04-29,S,2009-05-20,S,0.04569190600522188,-0.6250559221975345
2009-04-30,S,2009-06-17,S,-0.01091405184174632,-0.6291480813004263
2009-05-01,S,2009-06-17,S,0.013495276653171406,-0.6241433320602161
2009-05-04,S,2009-06-17,S,0.04787961696306431,-0.6061474587662457
2009-05-05,S,2009-06-17,S,-0.001436781609195581,-0.6067133388542253
2009-05-06,S,2009-06-17,S,0.028694404591104727,-0.5954282122790238
2009-05-07,S,2009-06-17,S,-0.010339734121122657,-0.5996113769969659
2009-05-08,S,2009-06-17,S,0.03947368421052633,-0.5838065629310567
2009-05-11,S,2009-06-17,S,-0.007610350076103556,-0.5869739406865281
2009-05-12,S,2009-06-17,S,0.006042296072507614,-0.584478314950495
2009-05-13,S,2009-06-17,S,-0.03039513677811545,-0.5971081534018476
2009-05-14,S,2009-06-17,S,0.03834808259587008,-0.5816580235912991
2009-05-15,S,2009-06-17,S,-0.019938650306748462,-0.5899991979675462
2009-05-18,S,2009-06-17,S,0.07067669172932334,-0.5610216976735232
2009-05-19,S,2009-06-17,S,0.014563106796116498,-0.5546288097755647
2009-05-20,S,2009-06-17,S,-0.003284072249589487,-0.5560914409421474
2009-05-21,S,2009-06-17,S,-0.057283142389525255,-0.5815199181385873
2009-05-22,S,2009-06-17,S,-0.015479876160990669,-0.5879979379816432
2009-05-26,S,2009-06-17,S,0.047256097560975485,-0.5685283283435807
2009-05-27,S,2009-06-17,S,-0.028799999999999937,-0.5809547124872856
2009-05-28,S,2009-06-17,S,0.01710730948678063,-0.5737859750648285
2009-05-29,S,2009-07-22,S,0.02472952086553326,-0.5632459064420113
2009-06-01,S,2009-07-22,S,0.023771790808240878,-0.552863479495308
2009-06-02,S,2009-07-22,S,-0.008116883116883189,-0.5564928343695343
2009-06-03,S,2009-07-22,S,-0.0531400966183575,-0.5800608480020712
2009-06-04,S,2009-07-22,S,0.012232415902140858,-0.5749239776412403
2009-06-05,S,2009-07-22,S,0.003095975232197956,-0.5736079528042163
2009-06-08,S,2009-07-22,S,0.004658385093167849,-0.5716216544477142
2009-06-09,S,2009-07-22,S,0.032761310452418035,-0.5575874184779825
2009-06-10,S,2009-07-22,S,-0.00967741935483879,-0.5618688305572279
2009-06-11,S,2009-07-22,S,0.022364217252396124,-0.5520703698987633
2009-06-12,S,2009-07-22,S,0.019607843137254943,-0.5432874359752098
2009-06-15,S,2009-07-22,S,-0.046666666666666634,-0.5646006889630333
2009-06-16,S,2009-07-22,S,-0.031847133757961776,-0.578466909059752
2009-06-17,S,2009-07-22,S,-0.0092592592592593,-0.5823699932351246
2009-06-18,S,2009-07-22,S,0.009174311926605672,-0.5785385252831532
2009-06-19,S,2009-07-22,S,0.03240740740740733,-0.5648800515654776
2009-06-22,S,2009-07-22,S,-0.04465709728867617,-0.5843112454349618
2009-06-23,S,2009-07-22,S,0.021374045801526798,-0.5754262949557091
2009-06-24,S,2009-07-22,S,0.04524180967238678,-0.5562178122001952
2009-06-25,S,2009-07-22,S,0.0490196078431373,-0.5344637833864792
2009-06-26,S,2009-07-22,S,0.01718213058419249,-0.5264648793209548
2009-06-29,S,2009-07-22,S,0.04020979020979032,-0.5074241314614827
2009-06-30,S,2009-08-19,S,-0.01211072664359869,-0.5133895831565858
2009-07-01,S,2009-08-19,S,-0.0,-0.5133895831565858
2009-07-02,S,2009-08-19,S,-0.047863247863247915,-0.5366803381508005
2009-07-06,S,2009-08-19,S,0.006525285481239762,-0.533657045088163
2009-07-07,S,2009-08-19,S,-0.03284072249589487,-0.5489720846583384
2009-07-08,S,2009-08-19,S,-0.011128775834658322,-0.5539914732233489
2009-07-09,S,2009-08-19,S,0.0015723270440252124,-0.5532902019548323
2009-07-10,S,2009-08-19,S,-0.006299212598425141,-0.5561041219425182
2009-07-13,S,2009-08-19,S,0.034428794992175216,-0.5408213217590057
2009-07-14,S,2009-08-19,S,0.01944894651539708,-0.5318907802048858
2009-07-15,S,2009-08-19,S,0.03305785123966942,-0.5164160952529813
2009-07-16,S,2009-08-19,S,0.010256410256410331,-0.511456260332499
2009-07-17,S,2009-08-19,S,-0.0017271157167531026,-0.5123000319036001
2009-07-20,S,2009-08-19,S,0.020689655172413834,-0.5022096877360883
2009-07-21,S,2009-08-19,S,0.01936619718309851,-0.49256938239294923
2009-07-22,S,2009-08-19,S,0.021543985637342944,-0.48163730445527486
2009-07-23,S,2009-08-19,S,0.03669724770642202,-0.4626148202151015
2009-07-24,S,2009-08-19,S,0.00952380952380949,-0.457496866121912
2009-07-27,S,2009-08-19,S,-0.013461538461538414,-0.464799792924117
2009-07-28,S,2009-08-19,S,-0.03795066413662229,-0.48511099622870457
2009-07-29,S,2009-08-19,S,-0.010968921389396646,-0.4907587732353367
2009-07-30,S,2009-08-19,S,0.02169981916817354,-0.4797083307015646
2009-07-31,S,2009-09-16,S,,
2009-08-03,S,2009-09-16,S,0.01851851851851849,-0.47007329978863055
2009-08-04,S,2009-09-16,S,0.010291595197255532,-0.4646195087058378
2009-08-05,S,2009-09-16,S,-0.0,-0.4646195087058378
2009-08-06,S,2009-09-16,S,-0.0034662045060658286,-0.4664752469772213
2009-08-07,S,2009-09-16,S,0.031088082901554404,-0.4498889852252178
2009-08-10,S,2009-09-16,S,-0.0017825311942958333,-0.45086957526937954
2009-08-11,S,2009-09-16,S,-0.017793594306049876,-0.46064057926814506
2009-08-12,S,2009-09-16,S,0.00874125874125875,-0.45592589901699243
2009-08-13,S,2009-09-16,S,0.01763668430335097,-0.4463302358603257
2009-08-14,S,2009-09-16,S,-0.016157989228007263,-0.45527642594516793
2009-08-17,S,2009-09-16,S,-0.05653710247349819,-0.48607351847123614
2009-08-18,S,2009-09-16,S,0.021739130434782594,-0.47490120365539346
2009-08-19,S,2009-09-16,S,0.03076923076923077,-0.458744317614021
2009-08-20,S,2009-09-16,S,0.01940035273368612,-0.448243766456621
2009-08-21,S,2009-09-16,S,0.01618705035971224,-0.43931246051796913
2009-08-24,S,2009-09-16,S,-0.001828153564899404,-0.4403374834420679
2009-08-25,S,2009-09-16,S,-0.01277372262773735,-0.4474864571937204
2009-08-26,S,2009-09-16,S,-0.01981981981981984,-0.4584371760601511
2009-08-27,S,2009-09-16,S,0.017667844522968212,-0.44886892828736225
2009-08-28,S,2009-09-16,S,-0.012589928057553879,-0.45580762883050696
2009-08-31,S,2009-10-21,S,-0.016420361247947435,-0.4647434641534871
2009-09-01,S,2009-10-21,S,-0.042003231017770704,-0.4872259680824198
2009-09-02,S,2009-10-21,S,-0.012403100775193687,-0.49358595607519595
2009-09-03,S,2009-10-21,S,0.039816232771822224,-0.47342245662336613
2009-09-04,S,2009-10-21,S,0.028708133971291905,-0.458305397961836
2009-09-08,S,2009-10-21,S,0.03284072249589487,-0.44051575585877645
2009-09-09,S,2009-10-21,S,0.028862478777589073,-0.42436765373585494
2009-09-10,S,2009-10-21,S,0.04370629370629375,-0.3992088973431912
2009-09-11,S,2009-10-21,S,-0.01279707495429605,-0.4068972661157646
2009-09-14,S,2009-10-21,S,0.023465703971119134,-0.39297969293797574
2009-09-15,S,2009-10-21,S,-0.003696857670979492,-0.39522376061657827
2009-09-16,S,2009-10-21,S,0.04051565377532218,-0.3707208558901782
2009-09-17,S,2009-10-21,S,-0.0019193857965451588,-0.37192868534144474
2009-09-18,S,2009-10-21,S,-0.02490421455938696,-0.3875703081202977
2009-09-21,S,2009-10-21,S,0.0018691588785046953,-0.38642557972426084
2009-09-22,S,2009-10-21,S,0.022471910112359494,-0.3726373905045812
2009-09-24,S,2009-10-21,S,-0.03256704980842895,-0.39306873985596447
2009-09-25,S,2009-10-21,S,-0.0037105751391466324,-0.39532080390102586
2009-09-28,S,2009-10-21,S,0.044362292051756014,-0.368495848806062
2009-09-29,S,2009-10-21,S,-0.0019342359767891004,-0.36971732685479297
2009-09-30,S,2009-11-18,S,-0.0053956834532373765,-0.3731181326451448
2009-10-01,S,2009-11-18,S,-0.028622540250447193,-0.39106108412578466
2009-10-02,S,2009-11-18,S,-0.0017391304347826875,-0.39212010832730504
2009-10-05,S,2009-11-18,S,0.02951388888888895,-0.3741792087466873
2009-10-06,S,2009-11-18,S,0.017889087656529523,-0.36298384575467824
2009-10-07,S,2009-11-18,S,0.0036429872495445936,-0.3606632040270087
2009-10-08,S,2009-11-18,S,0.010968921389396757,-0.35365036897063207
2009-10-09,S,2009-11-18,S,0.020332717190388205,-0.34050832471680015
2009-10-12,S,2009-11-18,S,0.028301886792452824,-0.32184346598237
2009-10-13,S,2009-11-18,S,0.003883495145631133,-0.3192098483745345
2009-10-14,S,2009-11-18,S,0.00974658869395717,-0.3125744667797443
2009-10-15,S,2009-11-18,S,0.019685039370078705,-0.29904246809430624
2009-10-16,S,2009-11-18,S,-0.01807228915662673,-0.3117103752974213
2009-10-19,S,2009-11-18,S,0.025641025641025772,-0.29406192338197046
2009-10-20,S,2009-11-18,S,0.004048582995951344,-0.29120387448878016
2009-10-21,S,2009-11-18,S,0.002032520325203291,-0.2897632319572533
2009-10-22,S,2009-11-18,S,0.03665987780040747,-0.26372603883144985
2009-10-23,S,2009-11-18,S,-0.016913319238900826,-0.27617887538398356
2009-10-26,S,2009-11-18,S,-0.02079002079002068,-0.29122713161300673
2009-10-27,S,2009-11-18,S,-0.004073319755600657,-0.29411419014004125
2009-10-28,S,2009-11-18,S,-0.08113590263691695,-0.35138687248162015
2009-10-29,S,2009-11-18,S,0.060037523452157515,-0.3124457466268582
2009-10-30,S,2009-12-16,S,-0.0757281553398057,-0.3645129619308436
2009-11-02,S,2009-12-16,S,-0.014440433212996373,-0.3736896700618061
2009-11-03,S,2009-12-16,S,-0.007117437722419906,-0.37814739483004944
2009-11-04,S,2009-12-16,S,0.00883392226148405,-0.37265399725787673
2009-11-05,S,2009-12-16,S,0.028520499108734443,-0.35476177614580184
2009-11-06,S,2009-12-16,S,0.031192660550458773,-0.33463507925493696
2009-11-09,S,2009-12-16,S,0.05681818181818177,-0.2968302542126039
2009-11-10,S,2009-12-16,S,-0.012048192771084265,-0.3053021788606448
2009-11-11,S,2009-12-16,S,-0.0,-0.3053021788606448
2009-11-12,S,2009-12-16,S,-0.04166666666666674,-0.334247921408118
2009-11-13,S,2009-12-16,S,0.015238095238095162,-0.32410312782957496
2009-11-16,S,2009-12-16,S,0.01547388781431347,-0.31364437545556445
2009-11-17,S,2009-12-16,S,0.003929273084479323,-0.31094749677366096
2009-11-18,S,2009-12-16,S,0.03747534516765294,-0.2851250163766187
2009-11-19,S,2009-12-16,S,-0.012295081967213184,-0.2939144628965783
2009-11-20,S,2009-12-16,S,0.020242914979757054,-0.27962123340055767
2009-11-23,S,2009-12-16,S,0.05578512396694202,-0.23943481460265503
2009-11-24,S,2009-12-16,S,0.006564551422319598,-0.2344420453330881
2009-11-25,S,2009-12-16,S,0.01541850220264307,-0.22263828832280552
2009-11-27,S,2009-12-16,S,-0.07606263982102912,-0.2817664722087666
2009-11-30,S,2010-01-20,S,-0.0018450184501843658,-0.28309162631908247
2009-12-01,S,2010-01-20,S,0.03130755064456714,-0.2606469811025528
2009-12-02,S,2010-01-20,S,0.0038022813688213253,-0.2578357528938171
2009-12-03,S,2010-01-20,S,-0.01908396946564883,-0.2719991927240878
2009-12-04,S,2010-01-20,S,0.02059925093632964,-0.2570029214131606
2009-12-07,S,2010-01-20,S,0.003824091778202643,-0.25416163239370815
2009-12-08,S,2010-01-20,S,-0.019193857965451144,-0.2684771480867273
2009-12-09,S,2010-01-20,S,0.0037664783427495685,-0.26572188310776956
2009-12-10,S,2010-01-20,S,0.013232514177693666,-0.25600553751562294
2009-12-11,S,2010-01-20,S,0.003831417624521105,-0.2531549840195142
2009-12-14,S,2010-01-20,S,0.017307692307692246,-0.24022882028139048
2009-12-16,S,2010-01-20,S,0.05675146771037176,-0.19711069070831877
2009-12-17,S,2010-01-20,S,-0.014522821576763434,-0.20877090889305272
2009-12-18,S,2010-01-20,S,0.014314928425357754,-0.19744452108579602
2009-12-21,S,2010-01-20,S,0.03526970954356856,-0.16913862245189248
2009-12-22,S,2010-01-20,S,0.02580645161290329,-0.14769703851516702
2009-12-23,S,2010-01-20,S,0.008830022075055122,-0.14017118455062105
2009-12-24,S,2010-01-20,S,0.015590200445434244,-0.126766280969005
2009-12-28,S,2010-01-20,S,0.011312217194570096,-0.11688807147770419
2009-12-29,S,2010-01-20,S,-0.00686498855835227,-0.1229506247627542
2009-12-30,S,2010-01-20,S,-0.018181818181818077,-0.13889697703979498
2009-12-31,S,2010-02-17,S,-0.03200000000000003,-0.16645227377452154
2010-01-04,S,2010-02-17,S,0.036821705426356544,-0.13575962494063754
2010-01-05,S,2010-02-17,S,0.016096579476861272,-0.12184831105638216
2010-01-06,S,2010-02-17,S,0.03271983640081799,-0.09311533145904483
2010-01-07,S,2010-02-17,S,0.02114164904862581,-0.07394229406917263
2010-01-08,S,2010-02-17,S,0.02591792656587466,-0.049940798451095114
2010-01-11,S,2010-02-17,S,0.011086474501108667,-0.03940799133857942
2010-01-12,S,2010-02-17,S,-0.024663677130044803,-0.06309972249390594
2010-01-13,S,2010-02-17,S,0.015317286652078876,-0.04874895237893273
2010-01-14,S,2010-02-17,S,0.022222222222222254,-0.027610040209575804
2010-01-15,S,2010-02-17,S,-0.025000000000000133,-0.051919789204336486
2010-01-19,S,2010-02-17,S,0.04434589800443456,-0.009876320876369027
2010-01-20,S,2010-02-17,S,0.006960556844547661,-0.0029845087246963553
2010-01-21,S,2010-02-17,S,-0.05841121495327095,-0.06122139489731915
2010-01-22,S,2010-02-17,S,-0.0927152317880795,-0.14826047086710414
2010-01-25,S,2010-02-17,S,0.016161616161616155,-0.1344949835275825
2010-01-26,S,2010-02-17,S,-0.008213552361396204,-0.1416038542994298
2010-01-27,S,2010-02-17,S,0.03258655804480659,-0.11363167847211986
2010-01-28,S,2010-02-17,S,-0.01263157894736855,-0.12482790990194581
2010-01-29,S,2010-03-17,S,-0.02012072434607637,-0.14243700628218825
2010-02-01,S,2010-03-17,S,0.04339250493096647,-0.10522519984867373
2010-02-02,S,2010-03-17,S,0.030927835051546393,-0.07755175242131318
2010-02-03,S,2010-03-17,S,-0.0021276595744681437,-0.07951440826722533
2010-02-04,S,2010-03-17,S,-0.09129511677282376,-0.16355024785217076
2010-02-05,S,2010-03-17,S,-0.005836575875486361,-0.16843225029661335
2010-02-08,S,2010-03-17,S,-0.013539651837524147,-0.17969138810691065
2010-02-09,S,2010-03-17,S,0.020992366412213803,-0.1624711691549564
2010-02-10,S,2010-03-17,S,0.0038986354775827348,-0.15920594954152556
2010-02-11,S,2010-03-17,S,0.023483365949119483,-0.13946127516676665
2010-02-12,S,2010-03-17,S,0.002004008016032066,-0.1377367486640948
2010-02-16,S,2010-03-17,S,0.052208835341365334,-0.09271898855418825
2010-02-17,S,2010-03-17,S,0.03601694915254239,-0.06004149449787721
2010-02-18,S,2010-03-17,S,0.04175824175824172,-0.02079047998240413
2010-02-19,S,2010-03-17,S,0.020642201834862317,-0.0005774394315823939
2010-02-22,S,2010-03-17,S,0.01873536299765821,0.01814710502871586
2010-02-23,S,2010-03-17,S,-0.03341288782816232,-0.015872129984176864
2010-02-24,S,2010-03-17,S,0.02540415704387977,0.009128808976963887
2010-02-25,S,2010-03-17,S,0.007109004739336622,0.01630271046258236
2010-02-26,S,2010-04-21,S,0.008438818565400852,0.024879104643701133
2010-03-01,S,2010-04-21,S,0.019148936170212738,0.044504449200708285
2010-03-02,S,2010-04-21,S,0.010845986984815648,0.05583313086232122
2010-03-03,S,2010-04-21,S,0.00877192982456132,0.06509482499269215
2010-03-04,S,2010-04-21,S,0.004424778761062065,0.06980763395283685
2010-03-05,S,2010-04-21,S,0.039999999999999925,0.11259993931095025
2010-03-08,S,2010-04-21,S,0.01620370370370372,0.1306281790683037
2010-03-09,S,2010-04-21,S,-0.0,0.1306281790683037
2010-03-10,S,2010-04-21,S,-0.007058823529411784,0.12264727427488031
2010-03-11,S,2010-04-21,S,-0.009345794392523477,0.1121552436741804
2010-03-12,S,2010-04-21,S,0.006944444444444531,0.11987854397747344
2010-03-15,S,2010-04-21,S,-0.004662004662004726,0.11465766498457142
2010-03-16,S,2010-04-21,S,0.030162412993039567,0.14827842982169326
2010-03-17,S,2010-04-21,S,0.038277511961722355,0.19223167115458084
